Unnamed: 0,rep,NeSa1,pa1,NeSa2,pa2,AIC,identifier,product1,product2
0,0,1.36770224286,5.43756433278,2.8655799488850002,2.2965214817444446,-27501.9714626,BimodalDFE,0.29747875734554985,0.11845558638486992
1,1,1.266964792085,6.326667340049999,1.419257263785,167.69921817222226,-27458.050807300002,BimodalDFE,0.3206265908430963,4.284150003395855
2,2,1.3619526670075002,5.4914175832500005,2.7426260517350003,2.3633256459000003,-27478.711156999998,BimodalDFE,0.2991620329263688,0.11667093273321816
3,3,1.3420823616225002,5.66165052497,3.111892509605,1.7296751659,-27447.123482,BimodalDFE,0.30393605228932025,0.09688613747065192
4,4,0.9819446835875,19.8924226481,3.51784710612,10.082687375444443,-18491.655539099997,BimodalDFE,0.7813303465190949,0.638448346901158
5,5,1.408919346515,5.1722192728300005,3.20155552853,2.122027784066667,-27582.162598400002,BimodalDFE,0.29148959191631735,0.12228821610791224
6,6,2.2174932996725,1.38201539659,20.0664040057,0.6633359080655555,-27384.772757599996,BimodalDFE,0.12258439527930232,0.2395937938091636
7,7,1.1303697173625,620.12449642,10.35654889285,975.3520381122222,-5820.32226109,BimodalDFE,28.038798069913522,181.82305926810227
8,8,1.3468347700524999,5.62241691847,2.3222935820100004,1.3254897408444444,-27426.9520005,BimodalDFE,0.3028986639010731,0.05540717372729673
9,9,1.36408512059,5.50535709366,2.685389334905,2.389946426588889,-27477.1876533,BimodalDFE,0.3003910277998485,0.11552285960921012
10,10,7.99468381665,0.29507414271,31.183258627599997,1.2079171434,-19045.2434175,BimodalDFE,0.09436097893742039,0.6780022683003718
11,11,1.2868822615875002,6.14251847081,2.1578064720900003,1.1005215324055557,-27465.461195,BimodalDFE,0.3161879224623586,0.04274482473538403
12,12,1.3515287158749998,5.627889387070001,0.0538715996145,109.24895082122222,-27509.375995899998,BimodalDFE,0.30425016465573035,0.10593748326501151
13,13,1.322074881295,5.8652816881500005,1.71650971828,54.05844970988889,-27238.7902727,BimodalDFE,0.310173663664906,1.6702533770791486
14,14,1.03856396163,37.720381724,3.69382582044,170.2028709311111,-11718.153543600001,BimodalDFE,1.5670011630989316,11.316595668450388
15,15,1.3544397079000001,5.572138639199999,0.05397569866600001,115.36890424222223,-27438.07368,BimodalDFE,0.3018850332342541,0.11208810979448633
16,16,1.3527328919925,5.60116258081,2.675874521705,2.2123640172888885,-27454.757541500003,BimodalDFE,0.30307507425837144,0.10656015311880462
17,17,1.3441884185125,5.6553038959,0.0543157342325,114.03711206555555,-27515.6606182,BimodalDFE,0.30407176000149605,0.11149217048870162
18,18,1.2710386845475,6.366480363119999,0.051590985542,100.41799011766666,-27393.864852099996,BimodalDFE,0.3236817130375014,0.0932519353737103
19,19,1.36079785467,5.54469688659,0.054011206560000004,107.73837072922223,-27448.1135092,BimodalDFE,0.301808465122684,0.10474342912608983
20,20,1.3296072468025,5.766127797459999,2.8107603895900004,1.9214499963222225,-27403.882604299997,BimodalDFE,0.30666741221968613,0.09721323972432638
21,21,1.4998237359275002,219.292867961,20.017472538299998,415.44164598444445,-5246.39172517,BimodalDFE,13.156025939500921,149.68965131567577
22,22,7.610290066175001,1348.6827015799997,31.831878972200002,0.04395216347288889,-7268.58454674,BimodalDFE,410.5546626502534,0.02518343906823628
23,23,15.1363215803,559.0712557109999,47.2633694097,147.52431572444445,-2819.7116485,BimodalDFE,338.4912925097531,125.50493215795738
24,24,1.4145525186674999,99.95433960950001,1.8427103375599998,53.25398564188888,-7663.30837453,BimodalDFE,5.655626513854596,1.766370057454448
