,rep,NeSa,pa,AIC,identifier
760,760,515.924181641,0.000588588911736,-27266.7011771,Nes200_dDFE.Exponential
761,761,516.336996376,0.000588448914533,-27296.6721403,Nes200_dDFE.Exponential
762,762,522.115476872,0.000580150035117,-27446.4170178,Nes200_dDFE.Exponential
763,763,512.618955721,0.000594407039867,-27411.117141,Nes200_dDFE.Exponential
764,764,518.558053306,0.000584435471066,-27342.5304543,Nes200_dDFE.Exponential
765,765,514.766346379,0.00059347860167,-27474.5831795,Nes200_dDFE.Exponential
766,766,521.894808725,0.000581269160843,-27449.5108198,Nes200_dDFE.Exponential
767,767,521.655402378,0.000580418214803,-27361.9552502,Nes200_dDFE.Exponential
768,768,503.754971775,0.000612532423097,-27468.2805121,Nes200_dDFE.Exponential
769,769,522.749571319,0.000579378172741,-27439.5742389,Nes200_dDFE.Exponential
770,770,521.26734609,0.000580184702813,-27357.2537941,Nes200_dDFE.Exponential
771,771,521.405663338,0.000581675579154,-27450.8261519,Nes200_dDFE.Exponential
772,772,516.96446562,0.000585935147012,-27446.7508554,Nes200_dDFE.Exponential
773,773,515.955241391,0.000585659960707,-27367.6242691,Nes200_dDFE.Exponential
774,774,521.990205094,0.000579491298021,-27375.1837155,Nes200_dDFE.Exponential
775,775,522.814641028,0.000578227108313,-27468.6578976,Nes200_dDFE.Exponential
776,776,516.492012199,0.000588099202681,-27378.7197945,Nes200_dDFE.Exponential
777,777,518.285691654,0.000584180976165,-27376.0942325,Nes200_dDFE.Exponential
778,778,521.778029202,0.00057887724499,-27360.5144515,Nes200_dDFE.Exponential
779,779,519.750838291,0.000585496134616,-27450.1377899,Nes200_dDFE.Exponential
780,780,517.532537886,0.000586164155467,-27435.956179,Nes200_dDFE.Exponential
781,781,519.602514411,0.000584414291683,-27409.9591857,Nes200_dDFE.Exponential
782,782,512.96327845,0.000592921153952,-27414.8030089,Nes200_dDFE.Exponential
783,783,524.498830958,0.000576642796222,-27415.4830928,Nes200_dDFE.Exponential
784,784,520.552547581,0.000584274716337,-27452.7805494,Nes200_dDFE.Exponential
785,785,522.768206407,0.000576227657831,-27423.3869688,Nes200_dDFE.Exponential
786,786,517.921187729,0.000584273791921,-27406.6539063,Nes200_dDFE.Exponential
787,787,524.522373789,0.000575717379519,-27368.7946195,Nes200_dDFE.Exponential
